Order ID,Customer ID,SalesPerson,Order Date,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Shipping Amount,Ship Mode,Product Container,Ship Date
11972,C042,John,3/01/2014,Not Specified,SKU1124,4,213.45,0,14.7,Delivery Truck,Jumbo Drum,5/01/2014
8710,C735,Bob,4/01/2014,Critical,SKU370,17,3.36,0.03,6.27,Regular Air,Small Box,5/01/2014
8710,C735,John,4/01/2014,Critical,SKU540,42,3.71,0.07,1.93,Express Air,Wrap Bag,6/01/2014
49730,C206,Bob,4/01/2014,High,SKU073,3,350.98,0.06,30,Delivery Truck,Jumbo Drum,5/01/2014
52386,C731,Richard,5/01/2014,High,SKU1092,6,120.97,0.08,26.3,Delivery Truck,Jumbo Drum,7/01/2014
1028,C507,Richard,5/01/2014,High,SKU1034,6,28.48,0.03,1.99,Regular Air,Small Pack,6/01/2014
1028,C507,Bob,5/01/2014,High,SKU1148,11,205.99,0.01,5.99,Regular Air,Small Box,7/01/2014
32418,C495,Bob,5/01/2014,Not Specified,SKU057,5,243.98,0.08,43.32,Delivery Truck,Jumbo Drum,6/01/2014
28451,C602,John,5/01/2014,Critical,SKU156,21,194.3,0.01,11.54,Regular Air,Large Box,7/01/2014
28451,C602,John,5/01/2014,Critical,SKU183,41,209.84,0.02,21.21,Regular Air,Large Box,6/01/2014
28451,C602,John,5/01/2014,Critical,SKU1123,33,145.45,0,17.85,Delivery Truck,Jumbo Drum,7/01/2014
57253,C199,Richard,5/01/2014,Critical,SKU065,43,1.81,0.08,0.75,Regular Air,Jumbo Drum,6/01/2014
57253,C199,Richard,5/01/2014,Critical,SKU054,29,20.98,0.06,53.03,Delivery Truck,Jumbo Drum,7/01/2014
57253,C199,Richard,5/01/2014,Critical,SKU202,48,279.48,0.07,35,Regular Air,Large Box,5/01/2014
57253,C199,Richard,5/01/2014,Critical,SKU251,49,4.91,0.08,5.68,Regular Air,Jumbo Box,6/01/2014
57253,C199,Bob,5/01/2014,Critical,SKU1143,25,125.99,0.04,5.26,Regular Air,Small Box,5/01/2014
290,C241,John,5/01/2014,Not Specified,SKU578,24,7.64,0.05,5.83,Regular Air,Wrap Bag,6/01/2014
25601,C780,Richard,5/01/2014,Medium,SKU937,43,5.98,0.09,4.69,Regular Air,Small Box,6/01/2014
59232,C648,Bob,5/01/2014,High,SKU567,23,30.98,0,5.76,Regular Air,Small Box,7/01/2014
23488,C408,John,6/01/2014,Critical,SKU022,30,880.98,0.04,44.55,Delivery Truck,Jumbo Box,7/01/2014
48226,C177,Richard,6/01/2014,Low,SKU008,23,100.98,0.02,35.84,Delivery Truck,Jumbo Box,6/01/2014
6854,C784,Richard,6/01/2014,Medium,SKU412,1,7.68,0.07,6.16,Express Air,Small Box,8/01/2014
6854,C784,Bob,6/01/2014,Medium,SKU169,19,6.64,0.05,4.95,Express Air,Small Pack,8/01/2014
14274,C181,Richard,6/01/2014,Not Specified,SKU068,23,150.98,0.01,30,Delivery Truck,Jumbo Drum,8/01/2014
14274,C181,Richard,6/01/2014,Not Specified,SKU906,46,28.28,0.01,13.99,Express Air,Medium Box,8/01/2014
14274,C181,John,6/01/2014,Not Specified,SKU1194,2,35.99,0.03,1.1,Regular Air,Small Box,7/01/2014
16770,C555,Bob,6/01/2014,Critical,SKU821,17,2.1,0.03,0.7,Regular Air,Wrap Bag,7/01/2014
16961,C771,John,6/01/2014,Not Specified,SKU978,27,1.7,0.06,1.99,Regular Air,Small Pack,7/01/2014
16961,C771,John,6/01/2014,Not Specified,SKU629,34,30.98,0.01,5.09,Regular Air,Small Box,8/01/2014
41094,C493,Richard,6/01/2014,Low,SKU727,46,6.48,0.09,8.73,Regular Air,Small Box,8/01/2014
41094,C493,John,6/01/2014,Low,SKU963,6,20.34,0.05,35,Regular Air,Large Box,10/01/2014
23490,C406,Bob,6/01/2014,High,SKU801,29,3.28,0.03,3.97,Regular Air,Wrap Bag,8/01/2014
32295,C602,Richard,7/01/2014,High,SKU1209,11,65.99,0.07,5.99,Regular Air,Small Box,8/01/2014
18405,C302,Richard,7/01/2014,Medium,SKU433,30,20.98,0.09,8.83,Express Air,Small Box,9/01/2014
18405,C302,Bob,7/01/2014,Medium,SKU1022,2,73.98,0.03,14.52,Regular Air,Small Box,10/01/2014
40704,C411,Richard,7/01/2014,Low,SKU781,6,1.76,0.01,0.7,Regular Air,Wrap Bag,12/01/2014
3073,C359,Richard,7/01/2014,Medium,SKU359,3,1.98,0.05,4.77,Regular Air,Small Box,8/01/2014
3073,C359,Richard,7/01/2014,Medium,SKU1074,3,699.99,0.07,24.49,Express Air,Large Box,8/01/2014
3073,C359,Bob,7/01/2014,Medium,SKU1130,7,6783.02,0.07,24.49,Regular Air,Large Box,8/01/2014
33923,C084,Richard,7/01/2014,Low,SKU1209,34,65.99,0.05,5.99,Regular Air,Small Box,11/01/2014
43909,C148,Bob,7/01/2014,High,SKU399,46,15.99,0.08,13.18,Regular Air,Small Box,8/01/2014
4193,C673,John,8/01/2014,High,SKU513,16,4.13,0.07,0.99,Regular Air,Small Box,8/01/2014
4193,C673,John,8/01/2014,High,SKU165,3,22.72,0.03,8.99,Regular Air,Small Pack,8/01/2014
30083,C482,Bob,8/01/2014,Not Specified,SKU261,23,14.56,0.07,3.5,Regular Air,Small Box,9/01/2014
7203,C662,Richard,8/01/2014,High,SKU391,25,896.99,0.03,19.99,Regular Air,Small Box,10/01/2014
18561,C398,Richard,9/01/2014,Not Specified,SKU501,9,4.13,0.02,6.89,Regular Air,Small Box,10/01/2014
40097,C584,Richard,9/01/2014,Low,SKU734,47,2.6,0.1,2.4,Regular Air,Wrap Bag,14/01/2014
31715,C498,Bob,9/01/2014,Not Specified,SKU799,24,2.78,0.09,0.97,Regular Air,Wrap Bag,11/01/2014
58343,C794,John,9/01/2014,Not Specified,SKU835,39,3.29,0.07,1.35,Regular Air,Wrap Bag,11/01/2014
47138,C083,Bob,9/01/2014,Low,SKU1225,1,125.99,0.04,8.99,Regular Air,Small Box,16/01/2014
8576,C188,Bob,9/01/2014,High,SKU750,43,11.66,0,8.99,Express Air,Small Pack,11/01/2014
31715,C498,John,9/01/2014,Not Specified,SKU338,11,5.38,0.01,7.57,Regular Air,Small Box,10/01/2014
31715,C498,Richard,9/01/2014,Not Specified,SKU797,44,3.28,0.05,3.97,Regular Air,Wrap Bag,9/01/2014
55367,C450,John,10/01/2014,Critical,SKU012,31,70.98,0.05,46.74,Delivery Truck,Jumbo Box,11/01/2014
55367,C450,John,10/01/2014,Critical,SKU779,48,11.55,0.05,2.36,Regular Air,Wrap Bag,12/01/2014
31553,C692,Bob,10/01/2014,Critical,SKU481,32,162.93,0.09,19.99,Regular Air,Small Box,12/01/2014
28290,C489,Bob,10/01/2014,Low,SKU988,43,30.42,0.05,8.65,Express Air,Small Box,14/01/2014
28290,C489,Richard,10/01/2014,Low,SKU923,3,161.55,0.01,19.99,Express Air,Small Box,12/01/2014
14596,C201,Richard,10/01/2014,Critical,SKU122,24,8.34,0.01,0.96,Regular Air,Wrap Bag,12/01/2014
14596,C201,Richard,10/01/2014,Critical,SKU797,19,3.28,0.06,3.97,Regular Air,Wrap Bag,11/01/2014
33988,C642,Bob,10/01/2014,Medium,SKU1012,30,5.02,0,5.14,Regular Air,Small Pack,11/01/2014
28999,C307,John,10/01/2014,High,SKU1016,34,33.98,0.02,1.99,Regular Air,Small Pack,11/01/2014
20037,C539,Bob,10/01/2014,Low,SKU120,35,29.18,0.02,8.55,Regular Air,Small Box,15/01/2014
20037,C539,Richard,10/01/2014,Low,SKU1125,49,297.64,0.03,14.7,Delivery Truck,Jumbo Drum,15/01/2014
44391,C042,John,10/01/2014,Not Specified,SKU705,16,6.48,0.02,9.17,Regular Air,Small Box,11/01/2014
19655,C011,John,11/01/2014,High,SKU1063,31,39.24,0.06,1.99,Regular Air,Small Pack,12/01/2014
33797,C101,Richard,11/01/2014,Not Specified,SKU1125,20,297.64,0.08,14.7,Delivery Truck,Jumbo Drum,11/01/2014
33797,C101,Richard,11/01/2014,Not Specified,SKU209,44,12.99,0.02,14.37,Regular Air,Large Box,12/01/2014
33797,C101,John,11/01/2014,Not Specified,SKU300,18,14.42,0.06,6.75,Regular Air,Medium Box,12/01/2014
33797,C101,Bob,11/01/2014,Not Specified,SKU137,29,4.14,0.05,6.6,Express Air,Small Box,13/01/2014
33797,C101,Bob,11/01/2014,Not Specified,SKU612,18,11.34,0.03,5.01,Regular Air,Small Box,11/01/2014
21830,C035,Richard,11/01/2014,Low,SKU1116,19,399.98,0.08,12.06,Delivery Truck,Jumbo Box,18/01/2014
37862,C320,Richard,12/01/2014,Not Specified,SKU273,27,59.98,0.01,3.99,Regular Air,Small Box,15/01/2014
43362,C637,John,12/01/2014,Critical,SKU073,45,350.98,0.03,30,Delivery Truck,Jumbo Drum,15/01/2014
43362,C637,Richard,12/01/2014,Critical,SKU812,33,1.68,0.04,1,Regular Air,Wrap Bag,14/01/2014
20549,C167,Bob,12/01/2014,Not Specified,SKU922,40,27.75,0.09,19.99,Regular Air,Small Box,13/01/2014
27813,C475,Richard,12/01/2014,Medium,SKU1054,10,40.98,0.1,6.5,Regular Air,Small Box,14/01/2014
7461,C315,John,12/01/2014,Low,SKU045,12,350.99,0.05,39,Delivery Truck,Jumbo Drum,14/01/2014
7461,C315,Bob,12/01/2014,Low,SKU464,28,8.74,0,1.39,Regular Air,Small Box,16/01/2014
7461,C315,John,12/01/2014,Low,SKU845,44,1.98,0.02,0.7,Regular Air,Wrap Bag,16/01/2014
51623,C537,Richard,13/01/2014,Critical,SKU152,17,2.08,0.06,5.33,Regular Air,Small Box,13/01/2014
25541,C545,Richard,13/01/2014,Low,SKU631,50,5.98,0.07,5.79,Regular Air,Small Box,15/01/2014
13602,C112,Bob,13/01/2014,Low,SKU1123,3,145.45,0.03,17.85,Delivery Truck,Jumbo Drum,18/01/2014
13602,C112,John,13/01/2014,Low,SKU638,13,48.04,0.02,5.09,Regular Air,Small Box,13/01/2014
34691,C174,John,14/01/2014,Critical,SKU309,27,7.77,0.08,9.23,Regular Air,Small Box,16/01/2014
34691,C174,John,14/01/2014,Critical,SKU1115,23,306.14,0.02,26.53,Delivery Truck,Jumbo Drum,14/01/2014
34691,C174,Bob,14/01/2014,Critical,SKU659,13,18.97,0.1,9.54,Express Air,Small Box,16/01/2014
30567,C758,Richard,14/01/2014,Not Specified,SKU258,14,208.16,0.1,68.02,Delivery Truck,Jumbo Drum,14/01/2014
30567,C758,Bob,14/01/2014,Not Specified,SKU497,8,90.48,0.07,19.99,Regular Air,Small Box,15/01/2014
30567,C758,Bob,14/01/2014,Not Specified,SKU111,3,9.48,0.01,7.29,Express Air,Small Pack,16/01/2014
30567,C758,Richard,14/01/2014,Not Specified,SKU796,14,4.28,0.02,0.94,Regular Air,Wrap Bag,15/01/2014
8325,C367,Bob,14/01/2014,Critical,SKU1108,21,115.99,0.08,56.14,Delivery Truck,Jumbo Drum,16/01/2014
8325,C367,John,14/01/2014,Critical,SKU796,27,4.28,0.08,0.94,Regular Air,Wrap Bag,17/01/2014
43911,C736,John,14/01/2014,Medium,SKU202,29,19.99,0.06,11.17,Regular Air,Large Box,14/01/2014
43911,C736,Richard,14/01/2014,Medium,SKU1122,36,264.98,0,17.86,Delivery Truck,Jumbo Drum,15/01/2014
43911,C736,Richard,14/01/2014,Medium,SKU053,23,320.98,0.06,58.95,Delivery Truck,Jumbo Drum,16/01/2014
6884,C706,Richard,15/01/2014,Low,SKU564,41,4.98,0.01,4.75,Regular Air,Small Box,20/01/2014
6884,C706,John,15/01/2014,Low,SKU596,47,6.35,0.04,1.02,Regular Air,Wrap Bag,20/01/2014
37729,C308,Richard,15/01/2014,Not Specified,SKU358,48,8.6,0,6.19,Regular Air,Small Box,15/01/2014
48773,C030,Bob,15/01/2014,Medium,SKU606,7,7.04,0.06,2.17,Regular Air,Wrap Bag,17/01/2014
12676,C366,John,15/01/2014,High,SKU087,25,8.09,0.08,7.96,Express Air,Small Box,16/01/2014
22243,C031,John,15/01/2014,Critical,SKU795,9,2.88,0.09,0.7,Regular Air,Wrap Bag,16/01/2014
31781,C733,Bob,16/01/2014,Medium,SKU379,46,5.81,0.1,8.49,Regular Air,Small Box,17/01/2014
31781,C733,Richard,16/01/2014,Medium,SKU842,41,1.81,0.03,0.75,Regular Air,Wrap Bag,17/01/2014
2370,C677,Bob,16/01/2014,Critical,SKU194,6,110.98,0.02,13.99,Regular Air,Medium Box,18/01/2014
2370,C677,Richard,16/01/2014,Critical,SKU597,30,8.01,0.01,2.87,Regular Air,Wrap Bag,18/01/2014
39173,C358,Richard,16/01/2014,Critical,SKU862,36,2.18,0.09,0.78,Regular Air,Wrap Bag,18/01/2014
39173,C358,Bob,16/01/2014,Critical,SKU227,2,179.29,0.05,29.21,Delivery Truck,Jumbo Box,18/01/2014
30915,C793,John,16/01/2014,Low,SKU813,20,2.98,0.04,2.03,Express Air,Wrap Bag,16/01/2014
30915,C793,Bob,16/01/2014,Low,SKU1225,25,125.99,0.01,8.99,Regular Air,Small Box,21/01/2014
49541,C384,Richard,16/01/2014,Medium,SKU917,35,13.43,0,5.5,Regular Air,Small Box,17/01/2014
22147,C152,Richard,16/01/2014,Low,SKU165,37,22.72,0.04,8.99,Regular Air,Small Pack,20/01/2014
12771,C131,John,17/01/2014,Critical,SKU502,40,30.53,0.08,19.99,Regular Air,Small Box,17/01/2014
12771,C131,Bob,17/01/2014,Critical,SKU788,46,1.68,0.01,1.57,Regular Air,Wrap Bag,19/01/2014
46884,C599,Richard,17/01/2014,Medium,SKU779,25,11.55,0.1,2.36,Regular Air,Wrap Bag,18/01/2014
1921,C084,Richard,17/01/2014,Medium,SKU324,24,328.14,0.05,91.05,Delivery Truck,Jumbo Drum,19/01/2014
18945,C392,Bob,17/01/2014,Medium,SKU1031,33,16.48,0.06,1.99,Regular Air,Small Pack,19/01/2014
10272,C426,Richard,17/01/2014,Medium,SKU497,3,90.48,0.03,19.99,Regular Air,Small Box,19/01/2014
10272,C426,John,17/01/2014,Medium,SKU700,26,22.84,0.06,8.18,Regular Air,Small Box,17/01/2014
43620,C386,Bob,17/01/2014,Medium,SKU301,13,14.81,0.05,13.32,Regular Air,Small Box,20/01/2014
43620,C386,Richard,17/01/2014,Medium,SKU568,11,4.2,0.05,2.26,Express Air,Wrap Bag,19/01/2014
32868,C625,John,17/01/2014,Not Specified,SKU757,39,28.15,0.05,6.17,Regular Air,Small Pack,18/01/2014
46884,C599,John,17/01/2014,Medium,SKU487,18,7.64,0.1,1.39,Regular Air,Small Box,19/01/2014
46884,C599,John,17/01/2014,Medium,SKU1163,3,125.99,0,2.5,Regular Air,Small Box,19/01/2014
48199,C266,Bob,18/01/2014,Not Specified,SKU468,47,15.74,0.1,1.39,Regular Air,Small Box,21/01/2014
58784,C449,Bob,18/01/2014,Medium,SKU045,25,350.99,0.05,39,Delivery Truck,Jumbo Drum,20/01/2014
58784,C449,John,18/01/2014,Medium,SKU1085,20,15.99,0.04,9.4,Express Air,Small Box,20/01/2014
22118,C562,Richard,18/01/2014,High,SKU345,50,58.1,0.05,1.49,Regular Air,Small Box,18/01/2014
58784,C449,Bob,18/01/2014,Medium,SKU483,12,11.58,0.02,5.72,Regular Air,Small Box,19/01/2014
58784,C449,John,18/01/2014,Medium,SKU620,29,48.91,0.06,5.81,Regular Air,Small Box,18/01/2014
58784,C449,John,18/01/2014,Medium,SKU959,17,15.51,0.02,17.78,Regular Air,Small Box,19/01/2014
20711,C149,John,19/01/2014,Critical,SKU558,5,18.97,0.1,9.03,Regular Air,Small Box,21/01/2014
16999,C722,Richard,19/01/2014,Critical,SKU321,18,207.48,0.09,0.99,Regular Air,Small Box,21/01/2014
20711,C149,Bob,19/01/2014,Critical,SKU1103,18,119.99,0,56.14,Delivery Truck,Jumbo Box,20/01/2014
66,C061,Richard,19/01/2014,Low,SKU800,41,2.88,0.09,0.7,Regular Air,Wrap Bag,19/01/2014
44197,C186,Bob,20/01/2014,High,SKU005,27,140.98,0.02,53.48,Delivery Truck,Jumbo Box,23/01/2014
38340,C738,John,20/01/2014,Critical,SKU293,36,60.22,0.02,3.5,Regular Air,Small Box,21/01/2014
38021,C642,John,21/01/2014,Medium,SKU432,46,30.44,0.02,1.49,Regular Air,Small Box,23/01/2014
37638,C003,Bob,21/01/2014,Low,SKU501,33,4.13,0.07,6.89,Regular Air,Small Box,23/01/2014
31138,C062,Bob,21/01/2014,High,SKU248,37,31.76,0.05,45.51,Delivery Truck,Jumbo Box,23/01/2014
49505,C325,Bob,21/01/2014,Critical,SKU463,12,7.84,0.04,4.71,Regular Air,Small Box,23/01/2014
49505,C325,Bob,21/01/2014,Critical,SKU1039,34,9.78,0.04,1.99,Express Air,Small Pack,22/01/2014
38021,C642,Bob,21/01/2014,Medium,SKU323,16,279.81,0.04,23.19,Delivery Truck,Jumbo Drum,22/01/2014
38021,C642,Richard,21/01/2014,Medium,SKU525,36,4.91,0.02,0.5,Regular Air,Small Box,22/01/2014
52608,C743,Richard,21/01/2014,Low,SKU735,36,3.98,0.05,0.7,Regular Air,Wrap Bag,25/01/2014
58759,C032,Bob,21/01/2014,Low,SKU597,4,8.01,0.1,2.87,Regular Air,Wrap Bag,28/01/2014
32800,C453,John,21/01/2014,Not Specified,SKU054,33,355.98,0.04,58.92,Delivery Truck,Jumbo Drum,22/01/2014
32800,C453,Richard,21/01/2014,Not Specified,SKU584,19,19.98,0.09,8.68,Regular Air,Small Box,22/01/2014
32800,C453,Bob,21/01/2014,Not Specified,SKU584,40,19.98,0.07,8.68,Regular Air,Small Box,23/01/2014
35936,C659,Bob,21/01/2014,Medium,SKU463,41,7.84,0.08,4.71,Regular Air,Small Box,22/01/2014
35936,C659,Bob,21/01/2014,Medium,SKU115,40,105.34,0.03,24.49,Regular Air,Large Box,22/01/2014
28226,C447,Bob,22/01/2014,Critical,SKU094,9,20.28,0,14.39,Regular Air,Small Box,22/01/2014
13636,C669,Richard,22/01/2014,Low,SKU022,32,880.98,0.02,44.55,Delivery Truck,Jumbo Box,26/01/2014
53891,C565,Bob,22/01/2014,High,SKU410,36,15.22,0.02,9.73,Regular Air,Small Box,22/01/2014
28225,C319,John,22/01/2014,Critical,SKU893,13,80.98,0.01,35,Regular Air,Large Box,24/01/2014
53891,C565,Bob,22/01/2014,High,SKU1049,27,179.99,0.07,19.99,Regular Air,Small Box,23/01/2014
53891,C565,Richard,22/01/2014,High,SKU119,44,92.23,0.02,39.61,Express Air,Medium Box,23/01/2014
53891,C565,Richard,22/01/2014,High,SKU1175,25,115.99,0.03,5.92,Express Air,Small Box,23/01/2014
55360,C663,Bob,22/01/2014,Medium,SKU519,49,2.89,0.07,0.5,Regular Air,Small Box,24/01/2014
55360,C663,John,22/01/2014,Medium,SKU240,39,217.85,0,29.1,Delivery Truck,Jumbo Box,23/01/2014
7815,C031,Bob,22/01/2014,Critical,SKU1051,6,32.98,0.09,5.5,Regular Air,Small Box,23/01/2014
10661,C383,Bob,23/01/2014,Not Specified,SKU866,18,6.84,0,8.37,Regular Air,Small Pack,24/01/2014
10661,C383,Richard,23/01/2014,Not Specified,SKU567,42,30.98,0.07,5.76,Regular Air,Small Box,25/01/2014
24802,C785,Bob,23/01/2014,Medium,SKU1020,18,73.98,0.01,12.14,Regular Air,Small Box,25/01/2014
29319,C282,Bob,24/01/2014,Low,SKU078,30,238.4,0.1,24.49,Regular Air,Large Box,26/01/2014
29319,C282,John,24/01/2014,Low,SKU1076,21,199.99,0.03,24.49,Express Air,Large Box,26/01/2014
58277,C526,Richard,24/01/2014,Medium,SKU295,23,11.7,0.01,6.96,Regular Air,Medium Box,26/01/2014
33025,C220,Richard,24/01/2014,Low,SKU290,5,67.84,0.08,0.99,Regular Air,Small Box,29/01/2014
19234,C187,John,24/01/2014,High,SKU300,24,14.42,0.01,6.75,Regular Air,Medium Box,24/01/2014
12869,C455,Bob,25/01/2014,Not Specified,SKU1154,15,125.99,0.1,8.99,Regular Air,Small Box,28/01/2014
7043,C307,Bob,25/01/2014,Critical,SKU141,4,1.74,0.06,4.08,Regular Air,Small Pack,26/01/2014
20422,C300,John,26/01/2014,High,SKU192,30,14.34,0.03,5,Regular Air,Small Pack,27/01/2014
20422,C300,Richard,26/01/2014,High,SKU519,5,2.89,0.01,0.5,Regular Air,Small Box,28/01/2014
17186,C443,Bob,26/01/2014,Medium,SKU128,49,90.98,0.08,56.2,Regular Air,Medium Box,28/01/2014
17186,C443,John,26/01/2014,Medium,SKU663,11,5.98,0.07,5.35,Regular Air,Small Box,28/01/2014
55937,C711,Richard,26/01/2014,Medium,SKU1000,10,39.98,0.09,7.12,Regular Air,Small Box,28/01/2014
55937,C711,Richard,26/01/2014,Medium,SKU233,24,376.13,0.06,85.63,Delivery Truck,Jumbo Box,28/01/2014
24544,C738,John,26/01/2014,High,SKU1090,31,150.98,0.08,13.99,Express Air,Medium Box,27/01/2014
24544,C738,Richard,26/01/2014,High,SKU049,15,25.98,0.03,14.36,Delivery Truck,Jumbo Drum,27/01/2014
24544,C738,John,26/01/2014,High,SKU915,39,32.48,0.1,35,Regular Air,Large Box,27/01/2014
15718,C691,Bob,27/01/2014,Critical,SKU798,36,2.94,0.09,0.7,Regular Air,Wrap Bag,28/01/2014
11686,C526,Bob,27/01/2014,Not Specified,SKU1260,38,205.99,0.08,2.5,Regular Air,Small Box,28/01/2014
15718,C691,John,27/01/2014,Critical,SKU748,41,43.98,0.03,8.99,Regular Air,Small Pack,29/01/2014
15718,C691,Richard,27/01/2014,Critical,SKU849,50,1.14,0.06,0.7,Regular Air,Wrap Bag,30/01/2014
10530,C784,Richard,27/01/2014,Medium,SKU1244,4,110.99,0.02,2.5,Regular Air,Small Box,29/01/2014
8868,C166,Bob,28/01/2014,Low,SKU273,3,59.98,0.02,3.99,Regular Air,Small Box,6/02/2014
8868,C166,John,28/01/2014,Low,SKU457,34,5.18,0.03,5.74,Regular Air,Small Box,1/02/2014
19047,C005,Richard,28/01/2014,High,SKU660,1,55.48,0.06,14.3,Regular Air,Small Box,29/01/2014
19047,C005,Richard,28/01/2014,High,SKU788,3,1.68,0.02,1.57,Regular Air,Wrap Bag,30/01/2014
17155,C124,John,28/01/2014,Medium,SKU544,36,6.88,0,2,Express Air,Wrap Bag,29/01/2014
17155,C124,John,28/01/2014,Medium,SKU915,31,32.48,0.03,35,Express Air,Large Box,28/01/2014
20480,C473,John,29/01/2014,Medium,SKU001,4,240.98,0.02,60.2,Delivery Truck,Jumbo Box,31/01/2014
20480,C473,Bob,29/01/2014,Medium,SKU386,38,420.98,0.02,19.99,Regular Air,Small Box,1/02/2014
20484,C427,Richard,29/01/2014,Critical,SKU1248,14,95.99,0.09,4.9,Regular Air,Small Box,31/01/2014
5316,C173,Richard,30/01/2014,Critical,SKU1035,42,31.78,0.1,1.99,Regular Air,Small Pack,1/02/2014
21383,C637,Richard,30/01/2014,Low,SKU1128,31,574.74,0.07,24.49,Regular Air,Large Box,4/02/2014
35847,C275,Richard,30/01/2014,Critical,SKU1006,23,15.98,0.08,8.99,Express Air,Small Pack,30/01/2014
30341,C506,Richard,31/01/2014,Low,SKU072,42,160.98,0.09,30,Delivery Truck,Jumbo Drum,31/01/2014
30341,C506,John,31/01/2014,Low,SKU526,41,6.3,0.09,0.5,Regular Air,Small Box,31/01/2014
30341,C506,John,31/01/2014,Low,SKU577,30,4.98,0,0.8,Regular Air,Wrap Bag,7/02/2014
18595,C059,Richard,31/01/2014,Critical,SKU307,6,78.65,0.1,13.99,Regular Air,Medium Box,2/02/2014
18595,C059,John,31/01/2014,Critical,SKU873,16,8.34,0.03,2.64,Regular Air,Small Pack,2/02/2014
52416,C205,John,31/01/2014,Not Specified,SKU578,6,7.64,0.05,5.83,Regular Air,Wrap Bag,2/02/2014
52416,C205,John,31/01/2014,Not Specified,SKU228,40,218.75,0.04,69.64,Delivery Truck,Jumbo Box,1/02/2014
40101,C392,John,31/01/2014,Low,SKU1060,46,49.99,0.1,19.99,Express Air,Small Box,5/02/2014
15270,C491,Bob,31/01/2014,Not Specified,SKU545,36,6.98,0,1.6,Regular Air,Wrap Bag,2/02/2014
4454,C266,John,1/02/2014,Low,SKU518,17,3.08,0.01,0.5,Regular Air,Small Box,6/02/2014
32676,C405,John,1/02/2014,Critical,SKU1067,37,45.19,0.06,1.99,Regular Air,Small Pack,4/02/2014
30053,C487,Richard,1/02/2014,Critical,SKU1112,41,80.97,0.06,33.6,Delivery Truck,Jumbo Drum,3/02/2014
13604,C266,Richard,2/02/2014,Not Specified,SKU1043,38,83.1,0.04,6.13,Regular Air,Small Box,4/02/2014
13604,C266,Richard,2/02/2014,Not Specified,SKU128,42,90.98,0.07,56.2,Regular Air,Medium Box,5/02/2014
19493,C091,Richard,2/02/2014,Critical,SKU253,31,154.13,0.1,69,Regular Air,Large Box,3/02/2014
39904,C018,Richard,2/02/2014,Not Specified,SKU087,44,8.09,0,7.96,Regular Air,Small Box,3/02/2014
55713,C015,Richard,2/02/2014,High,SKU042,49,122.99,0.09,70.2,Delivery Truck,Jumbo Drum,4/02/2014
38529,C201,Bob,2/02/2014,Low,SKU849,38,1.14,0.02,0.7,Regular Air,Wrap Bag,2/02/2014
21222,C133,Richard,3/02/2014,Not Specified,SKU187,36,5.08,0.1,3.63,Regular Air,Wrap Bag,5/02/2014
21222,C133,Richard,3/02/2014,Not Specified,SKU1188,26,35.99,0.02,5,Regular Air,Small Box,5/02/2014
44387,C266,John,4/02/2014,Low,SKU1066,50,29.89,0.07,1.99,Express Air,Small Pack,9/02/2014
